TOD,Scenario,Station_Name,Ridership_Number,count_journey_time,per_train,lat,lon
md,Ridership_2040_HSR2,San Carlos,3060,20,153.0,37.50812619416385,-122.26029797578131
md,Ridership_2040_HSR2,San Jose Diridon,981,20,49.05,37.32973433784033,-121.90337965869688
md,Ridership_2040_HSR2,San Mateo,3310,20,165.5,37.5681603459612,-122.32391967532075
md,Ridership_2040_HSR2,Santa Clara,1169,20,58.45,37.353207282614996,-121.93549376712492
md,Ridership_2040_HSR2,South San Francisco,3063,20,153.15,37.65434311314393,-122.40632367452082
md,Ridership_2040_HSR2,Sunnyvale,1835,20,91.75,37.37884425148521,-122.03140710781794
md,Ridership_2040_HSR2,Tamien,189,20,9.45,37.31274326682811,-121.88475697613043
md,Ridership_2040_HSR2,Transbay,1441,20,72.05,37.789051867125714,-122.39702424974188
md,Ridership_2040_high,22nd St,3361,37,90.83783783783784,37.757576360740146,-122.39241209707016
md,Ridership_2040_high,4th and King,3018,37,81.56756756756756,37.77673761681249,-122.39494716886722
md,Ridership_2040_high,Atherton,2913,28,104.03571428571429,37.46447556254199,-122.19767440578178
md,Ridership_2040_high,Bayshore,3288,37,88.86486486486487,37.707716194010786,-122.40181692100869
md,Ridership_2040_high,Belmont,2864,24,119.33333333333333,37.52120335901958,-122.27624353516848
md,Ridership_2040_high,Blossom Hill,299,32,9.34375,37.252451211010396,-121.79772696072882
md,Ridership_2040_high,Broadway,3243,28,115.82142857142857,37.58728824070041,-122.36206316363042
md,Ridership_2040_high,Burlingame,3188,28,113.85714285714286,37.579784239598354,-122.34406869702896
md,Ridership_2040_high,California Ave,2517,28,89.89285714285714,37.428924920324114,-122.14130909428673
md,Ridership_2040_high,Capitol,419,32,13.09375,37.28400149341915,-121.84184124217718
md,Ridership_2040_high,Gilroy,58,32,1.8125,37.004510163602646,-121.56675298501878
md,Ridership_2040_high,Hayward Park,2979,28,106.39285714285714,37.5529445877276,-122.30942618742424
md,Ridership_2040_high,Hillsdale,3128,28,111.71428571428571,37.54157217114981,-122.30068921820495
md,Ridership_2040_high,Lawrence,1643,24,68.45833333333333,37.37054208586365,-121.99678611573393
md,Ridership_2040_high,Menlo Park,2972,28,106.14285714285714,37.45481747441266,-122.18234505381756
md,Ridership_2040_high,Millbrae,3494,37,94.43243243243244,37.60005813774365,-122.38716357110485
md,Ridership_2040_high,Morgan Hill,126,32,3.9375,37.12973319634205,-121.650645664784
md,Ridership_2040_high,Mountain View,2661,28,95.03571428571429,37.39445754646227,-122.07593286878692
md,Ridership_2040_high,Palo Alto,3371,28,120.39285714285714,37.44319218110702,-122.16441235036379
md,Ridership_2040_high,Redwood City,3260,28,116.42857142857143,37.48575969310709,-122.23136195740514
md,Ridership_2040_high,San Antonio,2518,28,89.92857142857143,37.407509282199506,-122.10751724793137
md,Ridership_2040_high,San Bruno,3243,37,87.64864864864865,37.630742889729746,-122.41180196248293
md,Ridership_2040_high,San Carlos,2941,24,122.54166666666667,37.50812619416385,-122.26029797578131
md,Ridership_2040_high,San Jose Diridon,1611,32,50.34375,37.32973433784033,-121.90337965869688
md,Ridership_2040_high,San Mateo,3108,28,111.0,37.5681603459612,-122.32391967532075
md,Ridership_2040_high,Santa Clara,1606,24,66.91666666666667,37.353207282614996,-121.93549376712492
md,Ridership_2040_high,South San Francisco,3464,37,93.62162162162163,37.65434311314393,-122.40632367452082
md,Ridership_2040_high,Sunnyvale,2199,28,78.53571428571429,37.37884425148521,-122.03140710781794
md,Ridership_2040_high,Tamien,698,32,21.8125,37.31274326682811,-121.88475697613043
md,Ridership_2040_high,Transbay,1792,37,48.432432432432435,37.789051867125714,-122.39702424974188
md,Ridership_2040_moderate,22nd St,4062,34,119.47058823529412,37.757576360740146,-122.39241209707016
md,Ridership_2040_moderate,4th and King,3741,34,110.02941176470588,37.77673761681249,-122.39494716886722
md,Ridership_2040_moderate,Atherton,3839,28,137.10714285714286,37.46447556254199,-122.19767440578178
md,Ridership_2040_moderate,Bayshore,4156,34,122.23529411764706,37.707716194010786,-122.40181692100869
md,Ridership_2040_moderate,Belmont,4088,28,146.0,37.52120335901958,-122.27624353516848
md,Ridership_2040_moderate,Blossom Hill,241,32,7.53125,37.252451211010396,-121.79772696072882
md,Ridership_2040_moderate,Broadway,4249,28,151.75,37.58728824070041,-122.36206316363042
md,Ridership_2040_moderate,Burlingame,4261,28,152.17857142857142,37.579784239598354,-122.34406869702896
md,Ridership_2040_moderate,California Ave,3334,28,119.07142857142857,37.428924920324114,-122.14130909428673
md,Ridership_2040_moderate,Capitol,333,32,10.40625,37.28400149341915,-121.84184124217718
md,Ridership_2040_moderate,Gilroy,43,32,1.34375,37.004510163602646,-121.56675298501878
md,Ridership_2040_moderate,Hayward Park,4188,28,149.57142857142858,37.5529445877276,-122.30942618742424
md,Ridership_2040_moderate,Hillsdale,4390,28,156.78571428571428,37.54157217114981,-122.30068921820495
md,Ridership_2040_moderate,Lawrence,1979,28,70.67857142857143,37.37054208586365,-121.99678611573393
md,Ridership_2040_moderate,Menlo Park,3846,28,137.35714285714286,37.45481747441266,-122.18234505381756
md,Ridership_2040_moderate,Millbrae,4490,34,132.05882352941177,37.60005813774365,-122.38716357110485
md,Ridership_2040_moderate,Morgan Hill,97,32,3.03125,37.12973319634205,-121.650645664784
md,Ridership_2040_moderate,Mountain View,3078,28,109.92857142857143,37.39445754646227,-122.07593286878692
md,Ridership_2040_moderate,Palo Alto,4258,28,152.07142857142858,37.44319218110702,-122.16441235036379
md,Ridership_2040_moderate,Redwood City,4257,28,152.03571428571428,37.48575969310709,-122.23136195740514
md,Ridership_2040_moderate,San Antonio,3110,28,111.07142857142857,37.407509282199506,-122.10751724793137
md,Ridership_2040_moderate,San Bruno,4214,34,123.94117647058823,37.630742889729746,-122.41180196248293
md,Ridership_2040_moderate,San Carlos,4019,28,143.53571428571428,37.50812619416385,-122.26029797578131
md,Ridership_2040_moderate,San Jose Diridon,1561,32,48.78125,37.32973433784033,-121.90337965869688
md,Ridership_2040_moderate,San Mateo,4204,28,150.14285714285714,37.5681603459612,-122.32391967532075
md,Ridership_2040_moderate,Santa Clara,1762,28,62.92857142857143,37.353207282614996,-121.93549376712492
md,Ridership_2040_moderate,South San Francisco,4370,34,128.52941176470588,37.65434311314393,-122.40632367452082
md,Ridership_2040_moderate,Sunnyvale,2578,28,92.07142857142857,37.37884425148521,-122.03140710781794
md,Ridership_2040_moderate,Tamien,609,32,19.03125,37.31274326682811,-121.88475697613043
md,Ridership_2040_moderate,Transbay,2189,34,64.38235294117646,37.789051867125714,-122.39702424974188
pm,Ridership_2017_observed,Bayshore,126,6,21.0,37.707716194010786,-122.40181692100869
pm,Ridership_2017_observed,Belmont,4141,15,276.06666666666666,37.52120335901958,-122.27624353516848
pm,Ridership_2017_observed,Burlingame,2682,15,178.8,37.579784239598354,-122.34406869702896
pm,Ridership_2017_observed,California Ave,2577,18,143.16666666666666,37.428924920324114,-122.14130909428673
pm,Ridership_2017_observed,College Park,806,18,44.77777777777778,37.34287482384451,-121.91566711874347
pm,Ridership_2017_observed,Hayward Park,3368,15,224.53333333333333,37.5529445877276,-122.30942618742424
pm,Ridership_2017_observed,Hillsdale,4153,15,276.8666666666667,37.54157217114981,-122.30068921820495
pm,Ridership_2017_observed,Lawrence,1267,18,70.38888888888889,37.37054208586365,-121.99678611573393
pm,Ridership_2017_observed,Menlo Park,4456,15,297.06666666666666,37.45481747441266,-122.18234505381756
pm,Ridership_2017_observed,Millbrae,2157,15,143.8,37.60005813774365,-122.38716357110485
pm,Ridership_2017_observed,Mountain View,2480,18,137.77777777777777,37.39445754646227,-122.07593286878692
pm,Ridership_2017_observed,Palo Alto,4564,18,253.55555555555554,37.44319218110702,-122.16441235036379
pm,Ridership_2017_observed,Redwood City,4848,15,323.2,37.48575969310709,-122.23136195740514
pm,Ridership_2017_observed,San Antonio,2421,18,134.5,37.407509282199506,-122.10751724793137
pm,Ridership_2017_observed,San Bruno,565,9,62.77777777777778,37.630742889729746,-122.41180196248293
pm,Ridership_2017_observed,San Carlos,4547,15,303.1333333333333,37.50812619416385,-122.26029797578131
pm,Ridership_2017_observed,San Jose Diridon,732,18,40.666666666666664,37.32973433784033,-121.90337965869688
pm,Ridership_2017_observed,San Mateo,3363,15,224.2,37.5681603459612,-122.32391967532075
pm,Ridership_2017_observed,Santa Clara,983,18,54.611111111111114,37.353207282614996,-121.93549376712492
pm,Ridership_2017_observed,South San Francisco,219,6,36.5,37.65434311314393,-122.40632367452082
pm,Ridership_2017_observed,Sunnyvale,1472,18,81.77777777777777,37.37884425148521,-122.03140710781794
pm,Ridership_2017_observed,Tamien,27,4,6.75,37.31274326682811,-121.88475697613043
pm,Ridership_2040_HSR2,22nd St,14902,39,382.1025641025641,37.757576360740146,-122.39241209707016
pm,Ridership_2040_HSR2,4th and King,11836,39,303.4871794871795,37.77673761681249,-122.39494716886722
pm,Ridership_2040_HSR2,Atherton,18290,39,468.97435897435895,37.46447556254199,-122.19767440578178
pm,Ridership_2040_HSR2,Bayshore,16290,39,417.6923076923077,37.707716194010786,-122.40181692100869
pm,Ridership_2040_HSR2,Belmont,19341,39,495.9230769230769,37.52120335901958,-122.27624353516848
pm,Ridership_2040_HSR2,Blossom Hill,0,33,0.0,37.252451211010396,-121.79772696072882
pm,Ridership_2040_HSR2,Broadway,17794,39,456.2564102564103,37.58728824070041,-122.36206316363042
pm,Ridership_2040_HSR2,Burlingame,18067,39,463.2564102564103,37.579784239598354,-122.34406869702896
pm,Ridership_2040_HSR2,California Ave,12188,39,312.5128205128205,37.428924920324114,-122.14130909428673
pm,Ridership_2040_HSR2,Capitol,0,33,0.0,37.28400149341915,-121.84184124217718
pm,Ridership_2040_HSR2,Gilroy,0,33,0.0,37.004510163602646,-121.56675298501878
pm,Ridership_2040_HSR2,Hayward Park,19038,39,488.15384615384613,37.5529445877276,-122.30942618742424
pm,Ridership_2040_HSR2,Hillsdale,20626,39,528.8717948717949,37.54157217114981,-122.30068921820495
pm,Ridership_2040_HSR2,Lawrence,5700,39,146.15384615384616,37.37054208586365,-121.99678611573393
pm,Ridership_2040_HSR2,Menlo Park,18529,39,475.1025641025641,37.45481747441266,-122.18234505381756
pm,Ridership_2040_HSR2,Millbrae,18412,39,472.1025641025641,37.60005813774365,-122.38716357110485
pm,Ridership_2040_HSR2,Morgan Hill,0,33,0.0,37.12973319634205,-121.650645664784
pm,Ridership_2040_HSR2,Mountain View,10743,39,275.46153846153845,37.39445754646227,-122.07593286878692
pm,Ridership_2040_HSR2,Palo Alto,18307,39,469.4102564102564,37.44319218110702,-122.16441235036379
pm,Ridership_2040_HSR2,Redwood City,20226,39,518.6153846153846,37.48575969310709,-122.23136195740514
pm,Ridership_2040_HSR2,San Antonio,10982,39,281.5897435897436,37.407509282199506,-122.10751724793137
pm,Ridership_2040_HSR2,San Bruno,16293,39,417.7692307692308,37.630742889729746,-122.41180196248293
pm,Ridership_2040_HSR2,San Carlos,19398,39,497.38461538461536,37.50812619416385,-122.26029797578131
pm,Ridership_2040_HSR2,San Jose Diridon,3750,39,96.15384615384616,37.32973433784033,-121.90337965869688
pm,Ridership_2040_HSR2,San Mateo,19106,39,489.8974358974359,37.5681603459612,-122.32391967532075
pm,Ridership_2040_HSR2,Santa Clara,4231,39,108.48717948717949,37.353207282614996,-121.93549376712492
pm,Ridership_2040_HSR2,South San Francisco,16578,39,425.0769230769231,37.65434311314393,-122.40632367452082
pm,Ridership_2040_HSR2,Sunnyvale,6851,39,175.66666666666666,37.37884425148521,-122.03140710781794
pm,Ridership_2040_HSR2,Tamien,917,33,27.78787878787879,37.31274326682811,-121.88475697613043
pm,Ridership_2040_HSR2,Transbay,4921,39,126.17948717948718,37.789051867125714,-122.39702424974188
pm,Ridership_2040_high,22nd St,14528,56,259.42857142857144,37.757576360740146,-122.39241209707016
pm,Ridership_2040_high,4th and King,10837,56,193.51785714285714,37.77673761681249,-122.39494716886722
pm,Ridership_2040_high,Atherton,18120,57,317.89473684210526,37.46447556254199,-122.19767440578178
pm,Ridership_2040_high,Bayshore,14716,56,262.7857142857143,37.707716194010786,-122.40181692100869
pm,Ridership_2040_high,Belmont,17732,38,466.63157894736844,37.52120335901958,-122.27624353516848
pm,Ridership_2040_high,Blossom Hill,833,44,18.931818181818183,37.252451211010396,-121.79772696072882
pm,Ridership_2040_high,Broadway,14581,55,265.1090909090909,37.58728824070041,-122.36206316363042
pm,Ridership_2040_high,Burlingame,14488,55,263.41818181818184,37.579784239598354,-122.34406869702896
pm,Ridership_2040_high,California Ave,12164,57,213.40350877192984,37.428924920324114,-122.14130909428673
pm,Ridership_2040_high,Capitol,1121,44,25.477272727272727,37.28400149341915,-121.84184124217718
pm,Ridership_2040_high,Gilroy,156,44,3.5454545454545454,37.004510163602646,-121.56675298501878
pm,Ridership_2040_high,Hayward Park,16879,55,306.8909090909091,37.5529445877276,-122.30942618742424
pm,Ridership_2040_high,Hillsdale,19226,55,349.56363636363636,37.54157217114981,-122.30068921820495
pm,Ridership_2040_high,Lawrence,7131,42,169.78571428571428,37.37054208586365,-121.99678611573393
pm,Ridership_2040_high,Menlo Park,18273,57,320.57894736842104,37.45481747441266,-122.18234505381756
pm,Ridership_2040_high,Millbrae,15597,56,278.51785714285717,37.60005813774365,-122.38716357110485
pm,Ridership_2040_high,Morgan Hill,353,44,8.022727272727273,37.12973319634205,-121.650645664784
pm,Ridership_2040_high,Mountain View,12816,57,224.8421052631579,37.39445754646227,-122.07593286878692
pm,Ridership_2040_high,Palo Alto,19165,57,336.2280701754386,37.44319218110702,-122.16441235036379
pm,Ridership_2040_high,Redwood City,20636,57,362.03508771929825,37.48575969310709,-122.23136195740514
pm,Ridership_2040_high,San Antonio,12184,57,213.75438596491227,37.407509282199506,-122.10751724793137
pm,Ridership_2040_high,San Bruno,14117,56,252.08928571428572,37.630742889729746,-122.41180196248293
pm,Ridership_2040_high,San Carlos,18594,40,464.85,37.50812619416385,-122.26029797578131
pm,Ridership_2040_high,San Jose Diridon,6013,60,100.21666666666667,37.32973433784033,-121.90337965869688
pm,Ridership_2040_high,San Mateo,15858,55,288.3272727272727,37.5681603459612,-122.32391967532075
pm,Ridership_2040_high,Santa Clara,5958,42,141.85714285714286,37.353207282614996,-121.93549376712492
pm,Ridership_2040_high,South San Francisco,15436,56,275.64285714285717,37.65434311314393,-122.40632367452082
pm,Ridership_2040_high,Sunnyvale,8900,57,156.140350877193,37.37884425148521,-122.03140710781794
pm,Ridership_2040_high,Tamien,2481,60,41.35,37.31274326682811,-121.88475697613043
pm,Ridership_2040_high,Transbay,4865,56,86.875,37.789051867125714,-122.39702424974188
pm,Ridership_2040_moderate,22nd St,16108,46,350.17391304347825,37.757576360740146,-122.39241209707016
pm,Ridership_2040_moderate,4th and King,13126,46,285.3478260869565,37.77673761681249,-122.39494716886722
pm,Ridership_2040_moderate,Atherton,19037,23,827.695652173913,37.46447556254199,-122.19767440578178
pm,Ridership_2040_moderate,Bayshore,17576,46,382.0869565217391,37.707716194010786,-122.40181692100869
pm,Ridership_2040_moderate,Belmont,19921,38,524.2368421052631,37.52120335901958,-122.27624353516848
pm,Ridership_2040_moderate,Blossom Hill,697,44,15.840909090909092,37.252451211010396,-121.79772696072882
pm,Ridership_2040_moderate,Broadway,18278,38,481.0,37.58728824070041,-122.36206316363042
pm,Ridership_2040_moderate,Burlingame,18684,38,491.6842105263158,37.579784239598354,-122.34406869702896
pm,Ridership_2040_moderate,California Ave,13792,38,362.94736842105266,37.428924920324114,-122.14130909428673
pm,Ridership_2040_moderate,Capitol,916,44,20.818181818181817,37.28400149341915,-121.84184124217718
pm,Ridership_2040_moderate,Gilroy,131,44,2.977272727272727,37.004510163602646,-121.56675298501878
pm,Ridership_2040_moderate,Hayward Park,19081,38,502.13157894736844,37.5529445877276,-122.30942618742424
pm,Ridership_2040_moderate,Hillsdale,21046,38,553.8421052631579,37.54157217114981,-122.30068921820495
pm,Ridership_2040_moderate,Lawrence,6475,23,281.5217391304348,37.37054208586365,-121.99678611573393
pm,Ridership_2040_moderate,Menlo Park,19166,23,833.304347826087,37.45481747441266,-122.18234505381756
pm,Ridership_2040_moderate,Millbrae,19306,46,419.69565217391306,37.60005813774365,-122.38716357110485
pm,Ridership_2040_moderate,Morgan Hill,292,44,6.636363636363637,37.12973319634205,-121.650645664784
pm,Ridership_2040_moderate,Mountain View,11761,38,309.5,37.39445754646227,-122.07593286878692
pm,Ridership_2040_moderate,Palo Alto,20010,38,526.578947368421,37.44319218110702,-122.16441235036379
pm,Ridership_2040_moderate,Redwood City,21073,38,554.5526315789474,37.48575969310709,-122.23136195740514
pm,Ridership_2040_moderate,San Antonio,12357,38,325.1842105263158,37.407509282199506,-122.10751724793137
pm,Ridership_2040_moderate,San Bruno,17551,46,381.54347826086956,37.630742889729746,-122.41180196248293
pm,Ridership_2040_moderate,San Carlos,19741,38,519.5,37.50812619416385,-122.26029797578131
pm,Ridership_2040_moderate,San Jose Diridon,4458,44,101.31818181818181,37.32973433784033,-121.90337965869688
pm,Ridership_2040_moderate,San Mateo,18671,38,491.3421052631579,37.5681603459612,-122.32391967532075
pm,Ridership_2040_moderate,Santa Clara,5271,23,229.17391304347825,37.353207282614996,-121.93549376712492
pm,Ridership_2040_moderate,South San Francisco,18512,46,402.4347826086956,37.65434311314393,-122.40632367452082
pm,Ridership_2040_moderate,Sunnyvale,7958,38,209.42105263157896,37.37884425148521,-122.03140710781794
pm,Ridership_2040_moderate,Tamien,1646,44,37.40909090909091,37.31274326682811,-121.88475697613043
pm,Ridership_2040_moderate,Transbay,6065,46,131.84782608695653,37.789051867125714,-122.39702424974188
